tweet_id,user_id,tweet_text,followers_count,following_count,tweet_count,listed_count,hashtags,mentions,user_description,retweet_count,reply_count,like_count,quote_count,created_at,label
1.54E+18,1.47E+18,"I want to cry 😭
Thank you ❤️ https://t.co/wTigIMR226",10554,402,15012,3,0,0,ॐ || ईशा ||18,3,9,42,0,2022-06-14 13:55:27+00:00,0
1.54E+18,1.53E+18,Late night thoughts,3,47,88,0,0,0,"You are my sky🌦️|| life of a lover|| 
i rant.",0,0,0,0,2022-06-17 16:42:51+00:00,0
1.54E+18,1.45E+18,1111 kms to go! 😎 https://t.co/td6U2AdDuj,96,51,5215,0,0,0,A weirdo and a Phake Phan :),0,4,12,1,2022-06-17 00:44:47+00:00,0
1.54E+18,1.15E+18,Man kinda feeling icky today god gotta draw smth to make me feel better… https://t.co/daWkVqBuLT,1695,4997,11128,14,0,0,cringe arts and pure rage in my soul today.,0,0,6,0,2022-06-17 15:46:23+00:00,0
1.54E+18,1.40E+18,"Nunu sang my favorite song ""Beautiful life"" by Korean artist Crush. I like that he sang it from his own interpretation, without copying the original.A very beautiful and long note at the end😍🥰
❤U golden child🧡

#DMDLANDCONCERT https://t.co/nFk51I0U0f",718,793,31069,1,1,0,"💙Zee Pruk = the light of my soul !
🧡NuNew = Golden Child, Angelic voice!
Z🐶NZ🐱N #ซนซน #ZonZon ❤U ZNN💙🧡
 I support the Domundi family.",6,0,14,0,2022-06-19 17:39:23+00:00,0
1.54E+18,1.53E+18,"Good leader. Proud of you. You make me smile super leader. Glad that Got7 comes back.
I am depressed,but you know one thing to make me happy is Got7.
I always watch Got7 video to heal my soul when I am alone or feel sad.Thank to fight . @GOT7 @jaybnow_hr 
#JAYB https://t.co/yHqIfDzsj4",0,14,20,0,1,1,Nothing,0,0,0,0,2022-06-18 14:47:17+00:00,0
1.54E+18,22381121,"Hi, @nickcarter
I ❤ you.
Sending love from Brazil 😘❤🇧🇷 

June 20th is my son Kauan's birthday. I would be very happy if you could wish him a happy birthday. https://t.co/Qry3PgXfRP",270,393,4393,11,0,1,"I'm a fan of the Backstreet Boys, especially Howie D. I am 40 years old, married. #DoroughGirlForever ❤❤❤",0,0,5,0,2022-06-18 18:27:13+00:00,0
1.54E+18,1.39E+18,"I hate that I don’t trust Niggas, I’m not gone ever be able to be happy smh, I just can’t let my guard down to save my life.😐",1549,180,1695,0,0,0,this is a safe place 🥹,9,0,13,0,2022-06-17 17:15:31+00:00,0
1.54E+18,1.50E+18,"Jae, you know it's my favorite song also. My playlist on handphone always replay this song 146373737x, and and.... Ah i don't have any word to describe my feeling like you🥹🥺😢 https://t.co/JxsK3qpFnQ",8,48,610,0,0,0,Ekstrovert🦥,0,0,0,0,2022-06-19 00:36:40+00:00,0
1.54E+18,1.53E+18,water sibilings in s1 being my therapy https://t.co/SX0CfMwAWv,84,8,62,1,0,0,— safe place for katara stans 🗻,6,1,30,2,2022-06-18 15:43:29+00:00,0
1.54E+18,3389387139,"Intrusive thoughts almost won on this one… 

I decided against slicing my fingers off… for now. https://t.co/6ANlmub83S",368,585,16662,3,0,0,,0,0,2,0,2022-06-16 15:51:49+00:00,0
1.54E+18,1.20E+18,"I have received the gift, I am very happy and thanks to @NoraEstia Success is always with you

#Norawin https://t.co/0bswYYVQEa",115,4590,35186,4,1,1,"Everyday Is A New Adventure |
MANIFESTING $50,$100,$150,$200,$250,$300,$400,$500, $1000, $2000, 🤑💵💲",0,0,1,0,2022-06-19 06:52:28+00:00,0
1.54E+18,1.54E+18,"Feeling #apish about the official launch of @JustApeStudios , so we are giving you a shot at your own Western Synth Ape 🙈

To enter 👇:
1️⃣ Like + RT + 🔔s on
2️⃣ Follow @JustApeStudios &amp; @justape_ 
3️⃣ Tag 3 friends and comment #apish

Winner chosen in 48 hours!🍌 https://t.co/xkYmo9huDC",3289,2,2,0,1,1,To break the norm; to revitalize what brought us here in the first place. Just Ape. 🍌 @justape_,3052,1712,1948,10,2022-06-19 00:42:30+00:00,0
1.54E+18,1.46E+18,"I am so happy coz my tl full of yixing, thank you xingmi 💜💜 I feel like i am not alone here 😭😭😭😭😭😭😭😭",351,677,6846,1,0,0,"👑Xing_Baby_Alliance_Crown_King
👑only_yixing ‼️purple shell🐚 IAM NOT EXOL DON'T FOLLOW ME 🗡

https://t.co/3ORejYykXX",7,0,33,0,2022-06-18 07:39:06+00:00,0
1.54E+18,1.37E+18,"Nico tried to follow, but he would’ve fallen on his face if Will hadn’t caught him. “You idiot.” Will put an arm around him. “I told you no more of that Underworld magic.” “I’m fine.” “Shut up. You’re not.”",1665,1,10768,22,0,0,tweeting canon will solace & nico di angelo moments every hour !! ♡ bot by: @philtctos,6,0,15,1,2022-06-18 15:25:13+00:00,0
1.54E+18,1.51E+18,"This is so hd I didn't think I need this in my life. Will watch this when I'm feeling down 🤧 #DMDLANDCONCERT
https://t.co/rwp60ZMsTA",224,172,1418,0,1,0,Moving at my own pace • She/Her | PH | 21↑ #ZeeNuNew #TearsOfThemis #mx #bb,19,0,28,0,2022-06-19 15:00:31+00:00,0
1.54E+18,7.50E+17,"After my last suicide attempt, a crisis counselor sat with me and said this: “If your reason for wanting to die is because of pain, you’ll never feel the relief. You’ll just be dead. The only way to ever feel the pain alleviate is doing the work to make it better.”",295,218,18063,0,0,0,26 • mom x2 • almost wife • sugar enthusiast • psych student • idk love u bye,2,1,11,0,2022-06-16 06:26:53+00:00,0
1.54E+18,8.38E+17,I encountered #COVID at the end of a calorie deficit diet and not eating much. I was not being healthy in any aspect of my life. Cheers to a healthier second half of 2022. Thank u guys and love you:-) https://t.co/4rgw0ML12r,49666,2134,5478,113,1,0,Hey guys! My name is Cameron. I’m a Film Director and Photographer. Socially slutty and almost 400 videos on my https://t.co/mA1s6lYF0b,3,1,41,0,2022-06-19 19:15:53+00:00,0
1.54E+18,1.53E+18,I'd like to admire the moon at late night with you,1,7,179,0,0,0,just a place where I share what I think,0,0,0,0,2022-06-13 18:14:41+00:00,0
1.54E+18,1.36E+18,"[HELP RT] WTS / want to sell

♡ INA ONLY
⛔ excl. adm.fee + packing
✅ bisa oren, freong

txt photocard hueningkai soobin taehyun beomgyu tccf tccfoe fight escape pob decokit vr student id os story sg22 season greeting 2022 pob weverse freeze minisode 2 thursday's chils m2tc pc https://t.co/5K2V51a7lk",70,177,3270,0,0,0,"#범규🧸 #웬디💙 selca enjoyer, mampir kalo mau wtt, wts aja | sbt rant acc - wl : nonton konser txt",2,0,0,1,2022-06-15 14:56:41+00:00,0
1.54E+18,55633995,"hey fellas! i have fun doing this account but i also want to remind y’all that i am just a regular person and i can see you when you’re cruel to me in the replies! if you think i suck just block me, i promise it will feel sooo much better for both of us",76862,826,6518,194,0,0,oy vey,25,97,2300,10,2022-06-14 16:57:58+00:00,0
1.54E+18,1.54E+18,"#JusticeforNEETUG 
Why the all are still ignoring??
Dont play with our future...uh cant even feel how students are depressed and pressureized.  !!!

#postponeneetug2022 https://t.co/1IYoYppwNy",12,3,1296,0,1,0,Angel❤️,17,2,8,0,2022-06-18 14:45:04+00:00,0
1.54E+18,1.24E+18,I'm tired of feeling worthless. Wish I was enough 🫠🫠,19673,2112,11814,8,0,0,stay mystery it's better💫,12,3,187,1,2022-06-16 19:25:36+00:00,1
1.54E+18,1.53E+18,""" Minamoto No Yoshitsune... Hm... I don't think I have but if it's you, nice to meet you! ""

He blinks and looks at her inspecting him. Makes his tail poke her forehead

"" Yes I am Sun Wukong, is there something that interests you from me? "" https://t.co/vXc80Q2K83",240,264,1132,2,0,0,The God Surpassing Heaven | +21 | Art By @riiya_am | #MYTHRP #MVRP | Read Info In Pin,0,0,0,1,2022-06-13 17:42:20+00:00,0
1.54E+18,2829146766,"✨️🤎it's Juneteenth folks🤎✨️
my black friends and followers in need of help or who want to promo themselves, post something below !! links, kofis, commissions anything !! ill rt as much as i can all day !! nonblack people, celebrate AA folks by rting and supporting !! https://t.co/03HRYcmTAh",21137,1092,26333,162,0,0,💕marlee💕 • 21 y/o • black nb • they/them   •    art only: @cocomuttlatte ☕ • priv: @kubobbq 🌧• trello has com info_💖💫 ic: @applejuuc,397,51,867,0,2022-06-19 17:13:46+00:00,0
1.54E+18,220906392,"National parks in the paths of the annular solar eclipse of October 14, 2023 and the total solar eclipse of April 8, 2024. Parks are a great place to witness an eclipse plus enjoy the dark night skies https://t.co/na4sTO5lAU",8782,2567,15838,320,0,0,https://t.co/szMQBxr9Nv is your guide to the 2023 and 2024 solar eclipses across the USA. https://t.co/UjAmsnMB2a…,52,7,134,18,2022-06-13 15:42:27+00:00,0
1.54E+18,7.57E+17,@shxtou I’ve made mochi donuts before! A lot of work but so worth it 😊 #ShoFood https://t.co/jM0amseBzu,22,232,1088,0,1,1,I draw sometimes but most of the time I just fangirl over stuff,0,0,2,0,2022-06-14 07:26:10+00:00,0
1.54E+18,8.04E+17,The simple things in life 😔(i wish i could be happy with something so simple again) https://t.co/L35QDY8DBw,3,5,2412,0,0,0,all rights reserved business inquiries only: creamycucks@yahoo.com hello lemme succ a cream ☝👇 https://t.co/8Cebi5Uez0 😩👏 we real sis,0,1,0,0,2022-06-13 21:56:18+00:00,0
1.54E+18,1.02E+18,just wanted to throw my thoughts on how sonic and amy is sometimes presented and how I personally think It should be https://t.co/USR1hAXjyU,25611,3863,68194,96,0,0,Artist/ He/Him /(minor/17)/ #blacklivesmatter 💖 ☀️❤️DWIW/ backup : @BackupSensation profile pic: @mochabaebae GF:@Starcanreallybe💖😳 banner by: @eyebaIIing,736,77,3908,26,2022-06-19 03:35:13+00:00,0
1.54E+18,1.50E+18,"I have mixed feelings now I don't know whether to be sad or happy
but whatever it is I will always support you! even though this breaks my heart a little but the most important thing for me is that you are healthy and live a long life dear. I hope you come back soon🥺🙏💜 https://t.co/ri4DgCBj96",0,7,10,0,0,0,srhl,0,1,0,0,2022-06-14 22:34:44+00:00,0
1.54E+18,3400146029,"A friend of mine is suffering from heartbreak, she can’t work, she’s been having panic attacks and she can’t eat anything without throwing up. She’s lost so much weight and she cries at intervals. I feel so helpless, I don’t know how to help her.
Nothing I say or do is working.",2095,1650,13738,1,0,0,"Don't stress me. Personal online journal. Food lover, and fashion enthusiast. . Couch potato.",2572,1014,11658,1263,2022-06-18 09:33:28+00:00,0
1.54E+18,1.39E+18,Your smiles make me feel better 🥹 https://t.co/ynWrQVjMlO,2,6,42,0,0,0,There's no time to rest,0,0,0,0,2022-06-17 11:02:48+00:00,0
1.54E+18,1.46E+18,late night thoughts;,2,15,36,0,0,0,for au(s) reading and my escape destination,0,1,0,0,2022-06-18 21:25:01+00:00,0
1.54E+18,1.38E+18,"Struggling a little (both mentally and physically) the last couple of days, so will be taking a little break from twitter to take care of myself. Will be back soon, hopefully. https://t.co/xBkB0zXhQh",2160,1218,4123,43,0,0,"/TEIA:         https://t.co/AQK8yUluTI
/OBJKT:      https://t.co/s5SxPZwOS8
/VERSUM:  https://t.co/FDjRa0mmJh
/RARIBLE:  https://t.co/DWLxzsZd08",0,9,51,0,2022-06-13 09:47:53+00:00,1
1.54E+18,9.56E+17,"Happy #FathersDay to all the dads, grandpas, stepdads, bonus dads, single moms who pull double duty. My dad didn’t attend our wedding but my papa, JD, was so proud to walk me down the aisle. He was the man who always showed up for me no matter what. May we all have at least one. https://t.co/7y5serDXxc",117602,40256,19282,135,1,0,Proud mama of 3. Writer. Lawyer. Finding beauty and meaning amidst sorrow. Thanks to #TEAMMOLLY for shining #MollysLight 💫#MakingADifferenceEveryDay 🌈🦋,18,8,716,0,2022-06-19 13:48:54+00:00,0
1.54E+18,1.48E+18,always feel like a failure😓,8,30,6,0,0,0,gatau bingung,0,0,2,0,2022-06-19 14:23:38+00:00,1
1.54E+18,1.17E+18,i’m traumatized by love 😂 i won’t even allow no gook stuff to blow by me again,88,250,990,1,0,0,just vibe w me 🧘🏾‍♀️,0,0,0,1,2022-06-15 01:58:55+00:00,0
1.54E+18,1.54E+18,#JUSTICEforNEETUG I am neet dropper my conusilleing is very late so I cant prepar  I am really depressed so please #PostponeNEETUG  please 🥺 https://t.co/Ed42EVD0jt,1,13,3,0,1,0,Something is better,18,0,7,0,2022-06-19 08:00:30+00:00,0
1.54E+18,1.53E+18,everything is so boring i just wanna walk out life like this https://t.co/Mo7F88Lm7t,1,3,4,0,0,0,,0,0,1,0,2022-06-18 07:41:29+00:00,0
1.54E+18,1.54E+18,"I never feel like a failure just by not succeeding in 1 opportunity, there are still many opportunities and reasons for me to try until I find my own success. and very grateful for a valuable lesson from a failure, because someone knows how hard it is to really mean it",0,17,9,0,0,0,ヂマス ヅウィ ムルヤナ プトラ,0,0,0,0,2022-06-19 17:26:22+00:00,0
1.54E+18,1.51E+18,"""All  Eyes on Tigray""

World bank, ""The GBV survivors are living in Tigray under limited quality response services"". Please help them. 

👉@WorldBank, supporting to 🇪🇹 is encouraging #TigrayGenocide.
Please stop it. 

@eucopresident @JosepBorrellF",1024,407,71639,0,1,1,Tigray 💛❤,189,0,86,0,2022-06-18 21:25:51+00:00,0
1.54E+18,283555679,"#trektoyomi is a fantastic beautiful game, the art style, camera style makes the game feel like you are watching a film. 
Can't wait to finish the game, but this is a game I would have never had known about if it was for @XboxGamePassUK 
Get game pass, its perfect!",47,90,3458,4,1,1,Jar Jar Binks enthusiast,0,0,0,0,2022-06-19 20:49:24+00:00,0
1.54E+18,1.48E+18,I wish you could feel the scent! Every year in June they offer free anti stress therapy. https://t.co/ecE9TBuqzS,58,184,2055,1,0,0,,7,1,18,0,2022-06-13 09:51:24+00:00,0
1.54E+18,1.48E+18,"Part of me wants to feel sorry for…them?
Because in my lefty 20somethings, I was halfway down the woke path and would have instinctively empathized with this problem.

I was even able to intuit that GNC means ‘Gender Non-Conforming.”

Now I just say: Bed, made, lie, clown. https://t.co/qOwie8fy5d",11,66,1159,0,0,0,Your pronouns are nar/cis/sist,0,0,0,0,2022-06-19 00:03:10+00:00,0
1.54E+18,1.15E+18,"Cody is 14 🥳 This boy is my world ❤️
Our walks may be shorter but the brain and ball destroying skills are just the same 😃
Have a great weekend, I’m off to lie in his new summer bed so he’ll use it 😅 https://t.co/tm4ujPRe6U",176,661,996,0,0,0,"Love dogs. True crime addict. Escape real world by reading chick lit, exercising and going places. Earn a living solving problems",0,1,8,0,2022-06-17 18:49:33+00:00,0
1.54E+18,292610657,sick and tired of holding onto all of my negativity and continuing to stay bitter and resentful,1304,1048,136581,7,0,0,"artist, baker, entirely too online (she/they) ☆ 26",0,0,4,0,2022-06-13 10:35:20+00:00,1
1.54E+18,1.53E+18,"I believe in following my dreams.
That's why i am following you 

FOREVER WITH MUNAWAR",62,89,4194,0,0,0,FOR_MUN_ONLY,10,0,2,0,2022-06-18 17:29:28+00:00,0
1.54E+18,4766761096,"Whenever I make a mistake, I like to remind myself that at least I didn't do this, and then I feel a lot better. https://t.co/npbxcurJPl",4212,3039,23746,27,0,0,"Peering deep into the darkness. Lifts fueled by rage. I like art. Routinely unfunny.
Critical Care.",10,11,195,2,2022-06-19 03:27:51+00:00,0
1.54E+18,7.38E+17,She was able to escape the poverty trap with help from a caring govt. She then dismantled that care. This shit makes me want to vomit. Good on her. But so many are trapped in poverty because of policies she implemented. https://t.co/uIwPzzihu5,446,472,11516,4,0,0,"Twitter is messed up.
""Equity"", just makes sense.
Walker. Kayaker.
stan@webpad.co.nz",2,6,22,0,2022-06-17 21:01:10+00:00,0
1.54E+18,174413066,✨💚🌸When was the last time you treated yourself? Why not now?! Use code JUNE22 for 20% off almost all of your favorites site wide! #happyshopping!🌸💚✨ https://t.co/yaRYoAdCe7,1125,553,12210,13,1,0,Official Twitter of Kupa Inc.♥️ The nail industries leading Electric Nail File manufacturer a.k.a. e-file! #KupaInc #MANIPro #KupaNails,0,0,0,0,2022-06-19 18:01:05+00:00,0
1.54E+18,1.28E+18,OK  5 MINUTES GUYS BYEBYEE,145,495,28544,4,0,0,"@jonahdisliker my beloved                                   
      local albert kisser || 19 || icon by @/whalevoyager ||
victor/miles/norm/jeremy/randy/doc",0,0,0,0,2022-06-18 19:54:55+00:00,0
1.54E+18,1.46E+18,The four stages of grief when Achilles left Maria Emilia. https://t.co/4rd2pdBBbG,536,577,1353,1,0,0,"lick his balls, he’ll probably say yes to anything.",96,6,442,26,2022-06-17 08:55:56+00:00,0
1.54E+18,1.54E+18,im really tired of feeling this way,0,1,13,0,0,0,,0,0,0,0,2022-06-14 12:30:54+00:00,1
1.54E+18,1.20E+18,"Dear @Etika，

3 years has gone by since my legend passed away.
I still miss you. Never met you,too
I have never forgotten about you.

I shall give you some flowers.
This is complacency. But
I hope this thoughts reach you.

Rest in peace. From japan
🖤🖤🖤🕊
 #JOYCONBOYZFOREVER https://t.co/Cuk2XgWG1v",2,78,1,0,1,1,,58,2,453,1,2022-06-19 07:04:07+00:00,0
1.54E+18,122697145,being a sports fan is so much dissapointment,19967,21949,1083841,161,0,0,"i am a huge jays fan i live my life with aspergers i am  40
  I am not baltimore minor or major league pitcher matt Harvey #icanhelp #proudtwotimeuncle (he/him)",0,0,3,0,2022-06-16 22:36:02+00:00,0
1.54E+18,1.16E+18,I WANT TO CRY THEY ARE SO BEAUTIFUL! https://t.co/Io7HgJocA5,338,170,7524,0,0,0,𝘨𝘦𝘵 𝘵𝘰 𝘬𝘯𝘰𝘸 𝘣𝘵𝘴 𝘸𝘢𝘴 𝘵𝘩𝘦 𝘣𝘦𝘴𝘵 𝘥𝘦𝘤𝘪𝘴𝘪𝘰𝘯 𝘪𝘯 𝘮𝘺 𝘨𝘳𝘦𝘺 𝘭𝘪𝘧𝘦 ⁷,0,1,6,0,2022-06-18 10:06:15+00:00,0
1.54E+18,1.02E+18,"Feeling very reassued to see #SidharthShukla (never heard of but #Bollywood celeb) is trending in Twitter. Discovered that one remix wonder (and what a wonder!) @shefalijariwala has 100k+ follower. 

So, #BoycottBollywood #Bollywood ki ek bhi baal baka nehi kar paayega!!😍",4,0,1951,0,1,1,,0,0,0,0,2022-06-19 20:48:09+00:00,0
1.54E+18,1.47E+18,Is it weird I collect fan art so when I feel upset or something I look at it to make Me feel better... https://t.co/y1loApl6Kp,2044,63,1725,5,0,0,Living in Nevada...I'm am also under 18 so like no nfsw stuff-,3,6,69,0,2022-06-14 08:07:57+00:00,0
1.54E+18,14466143,"And like the moon, we must go through phases of emptiness to feel full again.",6514,1430,344,115,0,0,𝑷𝒆𝒂𝒄𝒆. 𝑷𝒓𝒂𝒚𝒆𝒓. 𝑺𝒑𝒊𝒓𝒊𝒕𝒖𝒂𝒍 𝒆𝒙𝒊𝒔𝒕𝒆𝒏𝒄𝒆. 𝑫𝒂𝒅𝒅𝒚 | 𝑮 | 𝑺𝒉𝒆 ☻🏳️‍🌈 | 𝒁𝒐𝒅𝒊𝒂𝒄 𝑮ü𝒓ü | back up pg to @reborngypsy,24,0,48,0,2022-06-16 23:55:12+00:00,1
1.54E+18,1.50E+18,"In spite of Eritrea’s long track record of destabilizing the region, Neither the @AUC_PAPS,@_AfricanUnion @sec_council has condemned it. Shockingly, Eri. is still represented on the @UN_HRC @UNHumanRights tarnishing the image of this august body.@jduch… https://t.co/ep9hgOu1tL",819,726,55038,0,0,1,#500DaysOfTigrayGenocide ‼️ Yet the international community refuses to call it by its name @SecBlinken @JosepBorrellF @USAmbUN @ChrisCoons @RepGregoryMeeks @jak,17,0,10,0,2022-06-18 17:45:24+00:00,0
1.54E+18,1.53E+18,😭 on god I’m one and fucking done !!! my bd traumatized me tf !!!!!,109,101,764,0,0,0,,4,0,2,2,2022-06-18 06:41:15+00:00,1
1.54E+18,718358966,11.35pm- can’t sleep coz every time I lie down in bed I just start violently coughing 💀💀 My chest feels like it’s being actually stabbed every time 🙃🙃🙃,2580,3428,58413,17,0,0,"She/Her || 22 🌈 ✊🏽✊🏾✊🏿 If you decide to unfollow me can you DM me first, I wanna know what tweet was the breaking point 🤔😅 | INFJ |",0,0,0,0,2022-06-17 22:36:56+00:00,0
1.54E+18,1.11E+18,"my mental health really fucking sucks right now, nothing is wrong but my brain sure does like to make me feel like there is. im going to post some more adopts tonight so i can afford to get my medication so i can at least feel a little better. sorry for the delays https://t.co/t816m34gPI",2524,420,931,12,0,0,Yoo chill im just a vessel ! didnt mean to flex on u bro Im just a vessel 🍃 ➡️ he/she/it - no they ⬅️ check linktree for... links,1,1,13,0,2022-06-17 12:13:22+00:00,1
1.54E+18,9.72E+17,"Today at target I opened up a copy of @GlennonDoyle untamed. I read the intro. “Cheetah” by the end I was covered in goosebumps and tears were rolling down my face. I said you’re right, I am a goddamn cheetah. I thought I don’t want to die anymore.
I want to be a cheetah.",23,168,1175,0,0,1,existence is pain for a meseeks,10,15,553,2,2022-06-19 16:59:47+00:00,0
1.54E+18,194186863,"Not normally one to do this but my Dad (my hero, my rock) is seriously ill in hospital and they’ve told us to expect the worse, can you all keep us in your thoughts and hope for a happy outcome on Father’s Day 🙏❤️",5051,4395,5106,3,0,0,🇬🇧🐻..❤️🤍💙 R.F.C - WATP ❤️🤍💙..🐻🇬🇧…⭐️💜Kriss Donald forever in our hearts 💜⭐️ …..All views and opinions are my own👌,58,239,1664,12,2022-06-19 13:19:21+00:00,0
1.54E+18,18872320,"I have playlists for Trophy Dark, Trophy Gold, Brindlewood Bay, and The Between on my YouTube channel. Soon, I’ll have sessions for The Between: Ghosts of El Paso, which is our next release. If you want to see how to play and run Gauntlet games, there’s no better place to look! https://t.co/Eu0UNBFevc",3082,371,18730,53,0,0,"(He/Him) Founder of The Gauntlet, ENnie-winning podcaster, creator of Brindlewood Bay and The Between, head of Gauntlet publishing.",6,5,34,2,2022-06-17 14:07:43+00:00,0
1.54E+18,1.54E+18,"it could’ve been beautiful &amp; i could’ve been so happy, instead i’ve spent the last 15 yrs being a depressed alcoholic dumpster fire",0,1,21,0,0,0,mentally unstable & completely unhinged • life is not all flowers & sauages • read pinned thread before following ‼️,0,0,0,0,2022-06-18 05:17:15+00:00,0
1.54E+18,1.49E+18,"We all request to NTA to postponed NEET UG 2022. Because we get less time gap between Board and NEET exam...Students of all over the country who had given Board exam recently has currently facing problem of anxiety, Strees... 
@PMOIndia @dpradhanbjp @DG_NTA #JUSTICEforNEETUG https://t.co/ySLVlNvCv9",9,75,80,0,1,1,"CSU Delhi India 
I'm Uttam From Baghpat (U.P)
I'm A TGT Sanskrit And Yoga Teacher
Sanskrit B.A And B.ed My Qualification
 ❣️जय हिन्द जय भारत ❣️",276,0,62,4,2022-06-18 14:56:37+00:00,0
1.54E+18,351873242,"First couple months of the year I was at my lowest point and now I’m truly the happiest I’ve ever been in my life. 

Everything panned out perfectly, who knew?",7901,3888,15853,1,0,0,"@ncatsuaggies alumna. a non-tech working in big tech. most fluent in content, music, and fashion.",2,1,30,1,2022-06-17 00:36:54+00:00,0
1.54E+18,45850608,"Remembering how in the late 90s, early 00s, when someone was diagnosed with HIV, one was advised to make a memory box to leave with their family once they die 💔

We have come such a long way with antiretroviral therapy enabling people to live long, healthy lives! #HopeRenewed",1225,612,24002,10,1,0,Medical Scientist focusing on HIV and SARS-CoV-2 vaccine research. Boy mama🤱🏾💙. Wife 👩🏾‍❤️‍👨🏾. Proudly 🇿🇼 Living in 🇿🇦,9,0,41,1,2022-06-19 05:58:28+00:00,0
1.54E+18,1.47E+18,im useless omggg 😂,53,86,1189,0,0,0,| any pronouns |,0,0,0,0,2022-06-12 22:15:41+00:00,0
1.54E+18,1.48E+18,My babies I’m so glad you can finally end chapter 1 and take time to relax and getting ready for your next important moment in life chapter 2 will be a time for all of you to shine even more than before I really hope in this time you enjoy life for what it is whilst making music https://t.co/4rKWs5eK5y,5,32,10346,0,0,0,currently reading chapter 2,0,1,0,0,2022-06-19 18:32:34+00:00,0
1.54E+18,2615789766,Unban me @Tinder i need more girls to break up with me so I can write more sad songs about it,185168,617,33567,207,0,1,"Nat Puff, Left at London on streaming, /@/. (she/her) 💜 1/2 of @WOW_OK_MUSIC transgender street legend vol 3 June 2022 UPDATES: @LAL_updates",21,21,942,1,2022-06-13 05:08:32+00:00,0
1.54E+18,1.51E+18,"I wish people were more like money so you could lift them up and see who's real and see who's fake.-
FOREVER WITH MUNAWAR",900,793,14804,0,0,0,"Janta ne munawar ko munawar banaya hai ❤️🇮🇳
Fan boy of MunawarFaruqui
#mkj",16,0,7,0,2022-06-18 17:20:44+00:00,0
1.54E+18,1.51E+18,"Seeing all these ""unpopular opinion"" qrts recently regarding VP Leni makes me so dissapointed and sad tbh. I mean, yes, we can criticize her if she did wrong but not in this kind of matter. Because, did she really do something wrong by doing that? Let me widen up my perspective.-",139,98,927,0,0,0,"Prorect SenRi and VP Lenæ. That's the bio. Thanks.                                                                
        
💗💜",74,9,410,12,2022-06-17 23:43:24+00:00,0
1.54E+18,1.29E+18,"@TundeEddnut 🥺🥺🥺🥺🙏🏼🙏🏼
Please sir, this is my final year and the portal will close this Friday (on the 17th). Please boss nothing is too small. Rn only a miracle can save me. Only u can save me. Even if I sit this session out, I'll still pay for it next year🙏🏼🙇‍♀️🙏🏼

#MoMoBetterPassCash https://t.co/xUxTp6mj5H",24,87,183,1,1,1,"unapologetically feminine 💅💅💅, Alpha Female🦁♌🦁.",0,0,0,0,2022-06-14 13:21:05+00:00,0
1.54E+18,1.08E+18,"as a writer, nothing can stop me from dragging levi to hell and back for absolutely no reason at all. this next wip for the save the date event is going to hurttttt",93,228,899,2,0,0,"20//𝑓𝑎𝑛𝑓𝑖𝑐 𝑤𝑟𝑖𝑡𝑒𝑟//𝑖𝑡𝑎𝑐ℎ𝑖 𝑜𝑏𝑠𝑒𝑠𝑠𝑒𝑑//𝑏𝑡𝑠//𝑎𝑜𝑡

""even if you die, even after you die...""

18+ only, rivaereri, taekook, narusasu",0,0,3,0,2022-06-16 12:13:47+00:00,0
1.54E+18,1.44E+18,"I think coming to terms with being a person who needs therapy and is mentally ill was harder than the actual session. 

I've made jokes about it before, but now it feels like VERY real

all i knew up until now was that I've been struggling for a long time, and that i, even now,",16,175,2153,0,0,0,"Not-so-friendly neighbourhood bitch | Emo nerd |

Mod for Mothilyz | Music for me :D",0,1,0,0,2022-06-13 02:40:42+00:00,1
1.54E+18,1.53E+18,No thoughts only ponytail mustache big fluffy hat stede #ofmd https://t.co/xZXHR80V0K,61,20,61,0,1,0,Moreese🔪 he/him 🏳️‍🌈 sometimes a little nsfw 💀 putting my ofmd doodles here 🏴‍☠️ trying to make mutuals but I am shy,2,0,13,0,2022-06-17 02:37:46+00:00,0
1.54E+18,7.16E+17,I’m struggling mentally,19,151,25,0,0,0,"Humble Villain. | A New Era, A New Villain | Out Now.",0,0,0,0,2022-06-14 00:05:22+00:00,1
1.54E+18,1950287972,"OTR@ QUERID@ VISITANTE DE CUMPLE NAT
SAB.18.JUN.2022
Cooperación: $300 incluye 3 bebidas-cena-brindis-dj jesica-rifas-pastel-vestidor-guardarropa
NRDA
de 7PM A 07HRS
Dark room-karaoke-pistas de baile-proyectores-pantallas-ligue- dos terrazas
✪ ✪ ✪ ✪ ✪ ✪ ✪ https://t.co/di9r4ggmGu",21447,0,18055,38,0,0,"CASA DE TRANSFORMACION & CLUB SOCIAL LGBTTTIQA SW - ADMIRADORES DESDE 3 ENERO 2012. SOMOS UN CONCEPTO DE DISTINCION, CALIDAD & LUJO!",2,1,42,0,2022-06-19 02:13:30+00:00,0
